program,cohort,pacing,past_cohorts,ed_coach_used,ed_coach_available,learn_url
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,4,4,http://learn.co/angeleenmcw
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,"Past Cohorts:
            online-web-pt-071519 - left on 2019-10-18 
",2,2,http://learn.co/codegelly
Program: UI Design,Cohort: online-ui-ft-102119,Pacing: Full Time,,0,0,http://learn.co/angemelis
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,2,2,http://learn.co/angielg
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-cli-071618-part-time - left on 2018-09-12 
",0,0,http://learn.co/angieangelica
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,4,4,http://learn.co/angieschmitz
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-100719,Pacing: Part Time,,3,3,http://learn.co/anikachristopher
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-100719,Pacing: Part Time,,0,0,http://learn.co/anilaq
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2019-04-05 
online-web-sp-000 - left on 2019-04-06 
v-000 - left on 2019-04-06 
online-web-sp-000 - left on 2019-04-07 
v-000 - left on 2019-04-07 
online-web-sp-000 - left on 2019-04-08 
v-000 - left on 2019-04-08 
online-web-sp-000 - left on 2019-04-09 
v-000 - left on 2019-04-09 
online-web-sp-000 - left on 2019-04-10 
v-000 - left on 2019-02-23 
v-000 - left on 2019-04-10 
online-web-sp-000 - left on 2019-04-11 
v-000 - left on 2019-04-12 
online-web-sp-000 - left on 2019-04-13 
v-000 - left on 2019-04-14 
v-000 - left on 2019-04-13 
online-web-sp-000 - left on 2019-04-14 
online-web-sp-000 - left on 2019-04-15 
v-000 - left on 2019-04-15 
online-web-sp-000 - left on 2019-04-16 
v-000 - left on 2019-04-16 
online-web-sp-000 - left on 2019-04-17 
v-000 - left on 2019-04-17 
online-web-sp-000 - left on 2019-04-18 
v-000 - left on 2019-04-18 
online-web-sp-000 - left on 2019-04-19 
v-000 - left on 2019-04-19 
online-web-sp-000 - left on 2019-04-20 
v-000 - left on 2019-04-20 
v-000 - left on 2019-04-21 
online-web-sp-000 - left on 2019-04-22 
v-000 - left on 2019-04-22 
online-web-sp-000 - left on 2019-04-21 
online-web-sp-000 - left on 2019-04-23 
v-000 - left on 2019-04-23 
online-web-sp-000 - left on 2019-04-24 
v-000 - left on 2019-04-24 
online-web-sp-000 - left on 2019-04-25 
v-000 - left on 2019-04-25 
online-web-sp-000 - left on 2019-04-26 
v-000 - left on 2019-04-26 
online-web-sp-000 - left on 2019-04-27 
v-000 - left on 2019-04-27 
online-web-sp-000 - left on 2019-04-28 
v-000 - left on 2019-04-28 
online-web-sp-000 - left on 2019-04-29 
v-000 - left on 2019-04-29 
online-web-sp-000 - left on 2019-04-30 
v-000 - left on 2019-04-30 
online-web-sp-000 - left on 2019-05-01 
v-000 - left on 2019-05-01 
online-web-sp-000 - left on 2019-05-02 
v-000 - left on 2019-05-02 
online-web-sp-000 - left on 2019-05-03 
v-000 - left on 2019-05-03 
online-web-sp-000 - left on 2019-05-04 
v-000 - left on 2019-05-04 
online-web-sp-000 - left on 2019-05-05 
v-000 - left on 2019-05-05 
online-web-sp-000 - left on 2019-05-06 
v-000 - left on 2019-05-06 
online-web-sp-000 - left on 2019-05-07 
v-000 - left on 2019-05-07 
v-000 - left on 2019-05-08 
online-web-sp-000 - left on 2019-05-09 
online-web-sp-000 - left on 2019-05-08 
v-000 - left on 2019-05-09 
online-web-sp-000 - left on 2019-05-10 
v-000 - left on 2019-05-10 
online-web-sp-000 - left on 2019-05-11 
v-000 - left on 2019-05-11 
online-web-sp-000 - left on 2019-05-12 
v-000 - left on 2019-05-12 
v-000 - left on 2019-05-13 
online-web-sp-000 - left on 2019-05-13 
online-web-sp-000 - left on 2019-05-14 
v-000 - left on 2019-05-14 
online-web-sp-000 - left on 2019-05-15 
v-000 - left on 2019-05-15 
online-web-sp-000 - left on 2019-05-16 
v-000 - left on 2019-05-16 
online-web-sp-000 - left on 2019-05-17 
v-000 - left on 2019-05-17 
online-web-sp-000 - left on 2019-05-18 
v-000 - left on 2019-05-18 
v-000 - left on 2019-05-19 
online-web-sp-000 - left on 2019-05-20 
v-000 - left on 2019-05-20 
online-web-sp-000 - left on 2019-05-19 
online-web-sp-000 - left on 2019-05-21 
v-000 - left on 2019-05-21 
online-web-sp-000 - left on 2019-05-22 
v-000 - left on 2019-05-22 
online-web-sp-000 - left on 2019-04-05 
",1,1,http://learn.co/anjanan
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/annjkim
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/aplee29
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,3,3,http://learn.co/annmarie201
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-061019,Pacing: Part Time,"Past Cohorts:
            online-ds-pt-011419 - left on 2019-10-17 
",8,8,http://learn.co/anna-eissenberg
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/anfjord
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,,1,1,http://learn.co/annawijetunga
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/yanganna68
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,"Past Cohorts:
            beta-sinatra-071618-part-time - left on 2018-09-12 
",11,11,http://learn.co/annalisarose
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,"Past Cohorts:
            beta-cli-071618-part-time - left on 2018-09-12 
online-web-pt-021119 - left on 2019-04-05 
v-000 - left on 2019-04-05 
online-web-pt-021119 - left on 2019-04-06 
v-000 - left on 2019-04-06 
online-web-pt-021119 - left on 2019-04-07 
v-000 - left on 2019-04-07 
online-web-pt-021119 - left on 2019-04-08 
v-000 - left on 2019-04-08 
online-web-pt-021119 - left on 2019-04-09 
v-000 - left on 2019-04-09 
online-web-pt-021119 - left on 2019-04-10 
v-000 - left on 2019-03-02 
v-000 - left on 2019-04-10 
online-web-pt-021119 - left on 2019-04-11 
v-000 - left on 2019-04-12 
online-web-pt-021119 - left on 2019-04-13 
v-000 - left on 2019-04-14 
v-000 - left on 2019-04-13 
online-web-pt-021119 - left on 2019-04-14 
online-web-pt-021119 - left on 2019-04-15 
v-000 - left on 2019-04-15 
online-web-pt-021119 - left on 2019-04-16 
v-000 - left on 2019-04-16 
online-web-pt-021119 - left on 2019-04-17 
v-000 - left on 2019-04-17 
online-web-pt-021119 - left on 2019-04-18 
v-000 - left on 2019-04-18 
online-web-pt-021119 - left on 2019-04-19 
v-000 - left on 2019-04-19 
online-web-pt-021119 - left on 2019-04-20 
v-000 - left on 2019-04-20 
v-000 - left on 2019-04-21 
online-web-pt-021119 - left on 2019-04-22 
v-000 - left on 2019-04-22 
online-web-pt-021119 - left on 2019-04-21 
online-web-pt-021119 - left on 2019-04-23 
v-000 - left on 2019-04-23 
online-web-pt-021119 - left on 2019-04-24 
v-000 - left on 2019-04-24 
online-web-pt-021119 - left on 2019-04-25 
v-000 - left on 2019-04-25 
online-web-pt-021119 - left on 2019-04-26 
v-000 - left on 2019-04-26 
online-web-pt-021119 - left on 2019-04-27 
v-000 - left on 2019-04-27 
online-web-pt-021119 - left on 2019-04-28 
v-000 - left on 2019-04-28 
online-web-pt-021119 - left on 2019-04-29 
v-000 - left on 2019-04-29 
online-web-pt-021119 - left on 2019-04-30 
v-000 - left on 2019-04-30 
online-web-pt-021119 - left on 2019-05-01 
v-000 - left on 2019-05-01 
v-000 - left on 2019-05-02 
online-web-pt-021119 - left on 2019-05-02 
online-web-pt-021119 - left on 2019-05-03 
v-000 - left on 2019-05-03 
online-web-pt-021119 - left on 2019-05-04 
v-000 - left on 2019-05-04 
online-web-pt-021119 - left on 2019-05-05 
v-000 - left on 2019-05-05 
online-web-pt-021119 - left on 2019-05-06 
v-000 - left on 2019-05-06 
online-web-pt-021119 - left on 2019-05-07 
v-000 - left on 2019-05-07 
v-000 - left on 2019-05-08 
online-web-pt-021119 - left on 2019-05-09 
online-web-pt-021119 - left on 2019-05-08 
v-000 - left on 2019-05-09 
online-web-pt-021119 - left on 2019-05-10 
v-000 - left on 2019-05-10 
online-web-pt-021119 - left on 2019-05-11 
v-000 - left on 2019-05-11 
online-web-pt-021119 - left on 2019-05-12 
v-000 - left on 2019-05-12 
v-000 - left on 2019-05-13 
online-web-pt-021119 - left on 2019-05-13 
online-web-pt-021119 - left on 2019-05-14 
v-000 - left on 2019-05-14 
online-web-pt-021119 - left on 2019-05-15 
v-000 - left on 2019-05-15 
online-web-pt-021119 - left on 2019-05-16 
v-000 - left on 2019-05-16 
online-web-pt-021119 - left on 2019-05-17 
v-000 - left on 2019-05-17 
online-web-pt-021119 - left on 2019-05-18 
v-000 - left on 2019-05-18 
v-000 - left on 2019-05-19 
online-web-pt-021119 - left on 2019-05-20 
online-web-pt-021119 - left on 2019-05-19 
v-000 - left on 2019-05-20 
online-web-pt-021119 - left on 2019-05-21 
v-000 - left on 2019-05-21 
online-web-pt-021119 - left on 2019-05-22 
v-000 - left on 2019-05-22 
online-web-pt-021119 - left on 2019-07-16 
online-web-pt-051319 - left on 2019-12-05 
",0,0,http://learn.co/anneelizabeth
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090919,Pacing: Part Time,,1,1,http://learn.co/rachelcodestoo
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,4,4,http://learn.co/chadeyrasal
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/apalski
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-051319 - left on 2019-08-10 
online-web-ft-041519 - left on 2019-05-31 
online-web-ft-031119 - left on 2019-03-08 
",2,2,http://learn.co/anniaforney
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,"Past Cohorts:
            online-web-pt-051319 - left on 2019-07-18 
",0,0,http://learn.co/bonjourannie
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/missmessae
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-071519,Pacing: Part Time,,5,5,http://learn.co/annikanoren
Program: UX Design,Cohort: online-ux-pt-120219,Pacing: Part Time,,0,0,http://learn.co/797dc437-ee2d-42e8-9de1-9c5f7cc0fbdf
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/ansarahooks
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,"Past Cohorts:
            online-web-ft-041519 - left on 2019-12-17 
",1,1,http://learn.co/antheam
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,,1,1,http://learn.co/anthonybarranco
Program: UI Design,Cohort: online-ui-pt-102119,Pacing: Part Time,,0,0,http://learn.co/d06c3961-2330-44c3-b6b0-96f4731d42f9
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-ft-112618 - left on 2019-06-07 
online-web-ft-102218 - left on 2019-03-01 
",4,4,http://learn.co/agraniero
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,,1,1,http://learn.co/antimonysayz
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/ajmcg
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/antichrist369
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-110419,Pacing: Full Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-11-02 
",2,2,http://learn.co/oglesbyanthony88
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,,0,0,http://learn.co/anthony-pardo
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/tcrurup
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/anthonyntilelli
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-110419 - left on 2019-10-31 
",0,0,http://learn.co/anthonyjy72
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-071519,Pacing: Part Time,"Past Cohorts:
            online-web-pt-051319 - left on 2019-09-04 
",0,0,http://learn.co/tonester92
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-090819,Pacing: Part Time,"Past Cohorts:
            online-web-pt-090919 - left on 2019-09-07 
",2,2,http://learn.co/antoniogallimore
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-110419,Pacing: Part Time,,1,1,http://learn.co/antonysanders1
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-081219,Pacing: Part Time,,5,5,http://learn.co/ajain1017
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,9,9,http://learn.co/anukhambete
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
online-web-pt-092418 - left on 2019-03-28 
",3,3,http://learn.co/anujpan
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/anupkhadka
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/anudukkipati
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/abracadabra89
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/aoune007
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,1,1,http://learn.co/aqsapervaiz
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/araf-rahman
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-ds-pt-090919 - left on 2019-11-28 
online-web-pt-081219 - left on 2019-09-07 
",2,2,http://learn.co/arebsoder
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            online-web-pt-041519 - left on 2019-12-06 
online-web-ft-041519 - left on 2019-07-29 
",0,0,http://learn.co/ariannakosten
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,0,0,http://learn.co/arielord
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-090919,Pacing: Full Time,"Past Cohorts:
            online-web-ft-051319 - left on 2019-10-19 
online-web-ft-031119 - left on 2019-07-16 
",0,0,http://learn.co/arielhicks
Program: Online Software Engineering Bootcamp,Cohort: onl01-seng-pt-110319,Pacing: Part Time,"Past Cohorts:
            online-web-pt-081219 - left on 2019-12-10 
",1,1,http://learn.co/dlonra22
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/arnoldtingsu
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,5,5,http://learn.co/roitblatari
Program: Online Data Science Bootcamp,Cohort: online-ds-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2018-09-20 
",2,2,http://learn.co/arseniyturin
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,"Past Cohorts:
            v-000 - left on 2019-08-07 
",7,7,http://learn.co/arslaninfinite
Program: Online Software Engineering Bootcamp,Cohort: online-web-sp-000,Pacing: Self Paced,,1,1,http://learn.co/atribecalledarty
Program: Online Software Engineering Bootcamp,Cohort: online-web-ft-120919,Pacing: Full Time,,0,0,http://learn.co/mrarthurwhite
Program: Online Data Science Bootcamp,Cohort: online-ds-pt-120919,Pacing: Part Time,"Past Cohorts:
            online-web-pt-100719 - left on 2019-11-16 
online-web-pt-081219 - left on 2019-08-30 
",0,0,http://learn.co/artiium
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,0,0,http://learn.co/fastmode
Program: Online Web Developer Program,Cohort: v-000,Pacing: Self Paced,,8,8,http://learn.co/aljimenez5
Program: Online Software Engineering Bootcamp,Cohort: online-web-pt-102218,Pacing: Part Time,"Past Cohorts:
            v-000 - left on 2019-03-02 
online-web-pt-102218 - left on 2019-04-05 
v-000 - left on 2019-04-05 
online-web-pt-102218 - left on 2019-04-06 
v-000 - left on 2019-04-06 
online-web-pt-102218 - left on 2019-04-07 
v-000 - left on 2019-04-07 
online-web-pt-102218 - left on 2019-04-08 
v-000 - left on 2019-04-08 
online-web-pt-102218 - left on 2019-04-09 
v-000 - left on 2019-04-09 
online-web-pt-102218 - left on 2019-04-10 
v-000 - left on 2019-04-10 
online-web-pt-102218 - left on 2019-04-11 
v-000 - left on 2019-04-12 
online-web-pt-102218 - left on 2019-04-13 
v-000 - left on 2019-04-14 
v-000 - left on 2019-04-13 
online-web-pt-102218 - left on 2019-04-14 
online-web-pt-102218 - left on 2019-04-15 
v-000 - left on 2019-04-15 
online-web-pt-102218 - left on 2019-04-16 
v-000 - left on 2019-04-16 
online-web-pt-102218 - left on 2019-04-17 
v-000 - left on 2019-04-17 
online-web-pt-102218 - left on 2019-04-18 
v-000 - left on 2019-04-18 
online-web-pt-102218 - left on 2019-04-19 
v-000 - left on 2019-04-19 
online-web-pt-102218 - left on 2019-04-20 
v-000 - left on 2019-04-20 
v-000 - left on 2019-04-21 
online-web-pt-102218 - left on 2019-04-22 
v-000 - left on 2019-04-22 
online-web-pt-102218 - left on 2019-04-21 
online-web-pt-102218 - left on 2019-04-23 
v-000 - left on 2019-04-23 
online-web-pt-102218 - left on 2019-04-24 
v-000 - left on 2019-04-24 
online-web-pt-102218 - left on 2019-04-25 
v-000 - left on 2019-04-25 
online-web-pt-102218 - left on 2019-04-26 
v-000 - left on 2019-04-26 
online-web-pt-102218 - left on 2019-04-27 
v-000 - left on 2019-04-27 
online-web-pt-102218 - left on 2019-04-28 
v-000 - left on 2019-04-28 
online-web-pt-102218 - left on 2019-04-29 
v-000 - left on 2019-04-29 
online-web-pt-102218 - left on 2019-04-30 
v-000 - left on 2019-04-30 
online-web-pt-102218 - left on 2019-05-01 
v-000 - left on 2019-05-01 
online-web-pt-102218 - left on 2019-05-02 
v-000 - left on 2019-05-02 
online-web-pt-102218 - left on 2019-05-03 
v-000 - left on 2019-05-03 
online-web-pt-102218 - left on 2019-05-04 
v-000 - left on 2019-05-04 
online-web-pt-102218 - left on 2019-05-05 
v-000 - left on 2019-05-05 
online-web-pt-102218 - left on 2019-05-06 
v-000 - left on 2019-05-06 
online-web-pt-102218 - left on 2019-05-07 
v-000 - left on 2019-05-07 
v-000 - left on 2019-05-08 
online-web-pt-102218 - left on 2019-05-09 
online-web-pt-102218 - left on 2019-05-08 
v-000 - left on 2019-05-09 
online-web-pt-102218 - left on 2019-05-10 
v-000 - left on 2019-05-10 
online-web-pt-102218 - left on 2019-05-11 
v-000 - left on 2019-05-11 
online-web-pt-102218 - left on 2019-05-12 
v-000 - left on 2019-05-12 
online-web-pt-102218 - left on 2019-05-13 
v-000 - left on 2019-05-13 
online-web-pt-102218 - left on 2019-05-14 
v-000 - left on 2019-05-14 
online-web-pt-102218 - left on 2019-05-15 
v-000 - left on 2019-05-15 
online-web-pt-102218 - left on 2019-05-16 
v-000 - left on 2019-05-16 
online-web-pt-102218 - left on 2019-05-17 
v-000 - left on 2019-05-17 
online-web-pt-102218 - left on 2019-05-18 
v-000 - left on 2019-05-18 
v-000 - left on 2019-05-19 
online-web-pt-102218 - left on 2019-05-20 
v-000 - left on 2019-05-20 
online-web-pt-102218 - left on 2019-05-19 
online-web-pt-102218 - left on 2019-05-21 
v-000 - left on 2019-05-21 
online-web-pt-102218 - left on 2019-05-22 
v-000 - left on 2019-05-22 
",2,2,http://learn.co/arye-dov-eidelman
